x1,x2,x3,x4,y
1.4556172754748173,1.2934285469001352,1,0.11689804070836407,0
6.686260190374513,3.5908896583832637,1,0.5021950103312426,1
5.307090404739346,3.765412173947648,0,0.48743119824951364,1
1.7083062502067232,0.7482621729419003,0,0.794025189270296,0
0.5876962986647085,1.3759665163433872,0,0.8995745732745685,0
6.865755194170122,3.746528412314435,0,0.9461154621336327,1
2.915402117702074,1.2366188122867725,1,0.12466268120326685,0
5.684730755359654,4.652739403577165,0,0.013094456588333636,1
6.010233061019587,4.479635413042604,0,0.08550853085446808,1
1.7658630430508195,1.2020254284072691,1,0.8145747202313821,0
6.064280019095463,4.579055436750034,1,0.20990559309558576,1
5.763181393259991,3.844866621703272,0,0.9610703174694551,1
3.564643655814006,1.170575987408322,0,0.9224993811772957,0
5.2074792615673,3.588889802216784,0,0.1552402459307125,1
2.005113456642461,1.029104359223,1,0.5373956029379229,0
7.16316375215496,4.7255718038975205,0,0.013001923510736035,1
2.296120277064576,0.5580712818994336,0,0.3334991716911442,0
6.130740577286091,3.6134951080722666,1,0.20498429541582097,1
2.261055272179889,1.076862552972764,0,0.3981686935909433,0
3.852278184508938,1.0342814874030137,0,0.5334610919763215,0
2.241962271566034,1.0301151049705133,0,0.4391349085702184,0
0.7791563500289778,1.7749672025087697,0,0.31172206779554823,0
6.081874139386323,3.9349284728161575,1,0.41462412372702373,1
1.8843517176117595,0.19625838271938623,1,0.34208174871590746,0
5.377300480179406,3.7115481721687984,1,0.4361265291353167,1
2.0970775493480405,0.7767425239664895,0,0.5912754357449292,0
3.974857413342393,3.5872514016037442,1,0.52439026932758,1
1.6149177195836835,1.173224104748488,1,0.7222525683930663,0
4.922255222070694,4.395831346981468,1,0.8980542894407137,1
2.7587326599309274,3.945619925771571,1,0.09944139275934516,1
2.1713682811899706,1.6535713771412142,0,0.8767656367617495,0
5.514636452170897,4.162083176244221,0,0.14866272775311296,1
6.651391251305798,4.406754818000319,0,0.6322642879195304,1
0.8490064225776972,0.5047318374346559,1,0.6277080530714179,0
6.852433334796224,3.7181377235980126,0,0.5596403313082179,1
6.357787360348283,3.585502494538964,0,0.34634599436596125,1
7.135565640180599,4.549388425993595,0,0.3623938991166331,1
2.6476885381006925,0.8286427417366152,0,0.20162732004774453,0
1.7009926495341325,1.7267670385786584,0,0.6067150463828559,0
1.5393612290402126,0.381524644560959,0,0.12748866233198242,0
6.588317206484577,4.938085419607943,0,0.4094116521912404,1
5.506999065341168,4.245959585753253,1,0.9484533069621567,1
1.4982429564154636,1.357000247046046,1,0.8388980864459341,0
5.9404746439382,4.766369456501289,0,0.23818278104672652,1
2.2088635950047553,0.6083733538318814,0,0.24848913981446574,0
5.791877749642725,3.550792664325821,1,0.29446575954191767,1
1.814341023336183,1.393542301871226,0,0.4008514167636399,0
2.0675282046879238,1.7013971554680496,1,0.9064721109645469,0
5.885263558533101,4.121843605745956,0,0.18192813049527112,1
6.560784526368234,3.7199094799015153,1,0.3469532018962277,1
0.9422890710440996,1.2367962153175909,1,0.7885972112245307,0
1.534270246429743,0.9867430622753915,0,0.8165994394715771,0
6.357015485965047,4.589720060360643,1,0.8684679758979128,1
6.774634053429336,3.5863845282238387,1,0.1785446620543336,1
3.5792128155073915,1.9430929506052652,1,0.6651972206962001,0
2.375698018345672,0.716851135198614,1,0.3349056146570861,0
8.314658566673508,4.048497982496359,1,0.08534966807864386,1
1.765846625276664,0.9193571441669954,1,0.16426579793099294,0
1.986502775262066,0.46884814313694756,1,0.8938925830509576,0
6.504987278980457,4.122483285554361,0,0.8617856210135173,1
5.665498764159052,4.116024968678818,1,0.27074467314355377,1
9.85273149065472,3.898903673783053,0,0.4189254495045479,1
4.7997035929442236,3.7644808471908386,0,0.37330931627975295,1
1.5365823071875377,0.040614392350479256,1,0.3924451074226354,0
0.8936650259939718,1.579297789503702,0,0.4620058036441327,0
6.954001763493203,4.412708174494015,0,0.5805883502780435,1
5.5250546888390435,3.275957829251338,0,0.6439995432390158,1
7.632411303931635,4.112046240905208,1,0.8302198645669916,1
2.496714153011233,0.2923146289747929,0,0.1397723766262895,0
6.81286211883896,3.942730077373691,1,0.42521350446923345,1
7.032465260551147,3.9200307350182864,1,0.22197216193294944,1
2.361395605508414,0.5552427851872384,1,0.9321182824836124,0
4.387284128810348,5.04619363784273,0,0.5953850173200438,1
2.812525822394198,1.4816880646221608,0,0.1533514031160802,0
0.5214780096325726,1.1299413971242118,1,0.11063173695520723,0
4.97561235866571,4.200855861049471,0,0.24317219099945409,1
1.399361310081195,1.0498256825438206,1,0.13927207266338726,0
2.7384665799954107,1.1137299673020646,0,0.7624586857406905,0
6.515047686306048,4.273548690585019,0,0.49836777273947974,1
5.5157659271337485,3.4987353176810956,0,0.6718927435987284,1
7.2669111491866225,3.990743432003805,0,0.019710537754364155,1
2.1109225897098662,2.095227812904989,1,0.9398321236134751,0
0.5752518137865432,0.29907446860385956,1,0.6242379959139921,0
8.133033374656266,3.620433669223151,1,0.5902949425148077,1
5.346670767426288,3.296268112811722,1,0.4087341710980964,1
2.3571125715117462,0.5714212217918587,0,0.9255685129067763,0
2.1968612358691235,0.3845678417830224,1,0.5698896848713165,0
5.5599555133030165,4.048838049274416,0,0.6680851365706462,1
3.0571222262189157,0.33977169345786185,1,0.39728729056036727,0
1.6078918468678425,1.086590462925591,0,0.8028534485980114,0
4.480630034045987,3.9904918960486557,1,0.2310747965880714,1
1.6988963044107113,1.092316929266152,0,0.8212573046720129,0
5.338213535231612,4.206465727137812,0,0.400763060875326,1
3.5230298564080256,0.5988613653891905,1,0.1636559428657045,0
5.062174960084877,4.058663691654391,1,0.4524395161326934,1
2.6116762888408678,1.1161268485805018,0,0.6411476328852973,0
5.348399652394183,3.6614191442439443,1,0.06570863942835237,1
6.113517345251248,3.580139078909612,0,0.8174435617384409,1
6.069802084990019,5.094901466608836,0,0.42142455059249795,1
4.047912200477498,4.075196893238104,1,0.26806364082287626,1
0.23695984463726605,1.1484923366165931,1,0.14991742734877378,0
1.780328112162488,1.312833673882503,0,0.9343670147690148,0
2.822544912103189,0.5402878828830984,1,0.15167487973275118,0
2.767434729152909,1.0872889064159195,1,0.5230654247691193,0
6.570890510693167,3.8911593983863897,1,0.9148459010681,1
2.9686449905328893,1.4281993971617362,0,0.39900270387013026,0
1.4817297817263526,1.2412362076215926,1,0.11323804584075525,0
6.19905969557347,4.436160318360339,0,0.18143543508979731,1
6.6621306745210465,3.700303677277989,1,0.34181735169787597,1
2.513267433113356,0.24257638765706768,1,0.5188380571260721,0
1.5305256140650478,1.1287751953613823,1,0.3588304841235025,0
0.08671975534220211,2.231621056242643,0,0.3769444294249076,0
2.975545127122359,1.3282768043169149,0,0.9084505613336283,0
4.564137848820561,4.248999145622725,1,0.8963358185211198,1
6.216458589581975,3.551372814257084,0,0.47206694510999925,1
2.314247332595274,0.415660981190234,1,0.5027203900924792,0
1.9641739608900484,0.9614491452929479,0,0.6966508238768923,0
6.46210347426327,3.616326218555975,0,0.026532203873819715,1
8.143944089325325,4.487559866708875,0,0.7755276166950106,1
4.5698586220393675,4.0062962003908975,0,0.3971835296184548,1
4.7621845011731505,3.7371224891596193,1,0.3796924081672669,1
0.8037933759193292,0.5896588408241448,0,0.9472833396118153,0
3.030999522495951,1.1465362366493406,0,0.6939484444671,0
6.513785950912209,3.704214305582085,1,0.1763869865062233,1
2.324083969394795,1.1252464251729384,0,0.22925139523264149,0
6.899599875433251,3.143432735454561,0,0.8945522268940914,1
2.331263431403564,0.4043482513986757,1,0.18159771680142567,0
2.3436182895684614,1.2609707828084489,1,0.7972953657795536,0
1.4702397962329612,0.5766031409657975,1,0.8698963620621283,0
1.7742236995134644,0.5453062726026305,1,0.5435528611139886,0
1.6907876241487854,1.2369164604558938,0,0.34569599350391944,0
5.073069528421917,4.259673257120586,1,0.6527461078518747,1
5.410635243055788,3.339883396489679,0,0.7636057941597608,1
6.679597748934675,4.31417275463214,0,0.19068772066366657,1
0.04032987612022443,0.8389692418971622,0,0.743946292572677,0
5.292330534381219,3.855670680539931,1,0.10410858198457384,1
6.849602097021025,4.915729382927177,1,0.14011317576645255,1
1.8617356988288154,0.7896773386173205,0,0.7952673118598902,0
1.3230779996940414,0.6599876392107547,0,0.7200365365460744,0
6.404981710960955,3.8932764241440765,1,0.15615259736619036,1
5.2696333682828636,3.9938766135765427,0,0.03654966784809488,1
6.917861947054776,4.737678108474776,0,0.6589239419101514,1
7.053802052034903,4.3051851327167325,0,0.45221794088980716,1
1.7654128666248532,0.42851485108468845,0,0.9198556164127605,0
5.227174785462428,4.340976485647482,0,0.17803596686975143,1
2.3287511096596845,0.9635855436715636,0,0.9208418826173723,0
-0.6197451040897444,1.1383453996650095,0,0.7072386343133986,0
4.1327348074082515,4.297578512718457,1,0.9968742518459474,1
6.629628841923612,4.61890815598673,1,0.022469308320117398,1
3.465648768921554,1.3955159735215235,0,0.3838912213732114,0
6.2809918677350325,4.4752119190930255,0,0.5520471808519802,1
3.538036566465969,0.5920948575172809,0,0.5651331835892089,0
6.51503526720866,4.638832447894212,1,0.14085702037979986,1
0.27508216748696723,0.9038195176094388,1,0.46267978566960644,0
1.2979469061226476,1.1070468720651019,1,0.05476163882203133,0
5.61468640313824,3.595850857322424,1,0.8926717110769748,1
7.083051243175277,4.373646802561631,0,0.7375012481097484,1
